Facility_Id,City,State,Zip_Code,Address,County,Industry_Type_Sectors,Total_reported_direct_emissions,CO2_emissions_nonbiogenic ,Methane_CH4_ emissions 
1012517,Massena,NY,13662,1814 State Highway 131,ST. LAWRENCE COUNTY,Metals,291782.632,263209.4,23
1003448,FORT WORTH,TX,76134,6201 SOUTH FREEWAY,TARRANT COUNTY,Chemicals,17599.484,17581.4,8.25
1000955,LUBBOCK,TX,79404,3500 E SLATON HWY,Lubbock,Power Plants,12410.304,12397.7,5.75
1012573,MIAMI,FL,33173,6800 SW 87TH AVE,MIAMI-DADE COUNTY,Other,23105.572,23064.3,14.75
1005044,Sanger,CA,93657,1125 Muscat Avenue,FRESNO COUNTY,Power Plants,70675.188,70603.4,32.75
1006409,WINDSOR LOCKS,CT,06096,26 CANAL BANK RD,Hartford,Power Plants,94906.358,94801.7,46.25
1001217,Portageville,NY,14536,11537 ROUTE 19A,Allegany,Power Plants,19657.776,19637.5,9.25
1000916,MEMPHIS,TN,38109,2574 PLANT RD,Shelby,Power Plants,1917719.584,1915770.6,888.7
1000691,OAK PARK HEIGHTS,MN,55003,1103 KING PLANT RD,Washington,Power Plants,1266378.296,1259802.6,332
1007315,MODESTO,CA,95358,4500 CROWS LANDING ROAD,Stanislaus,Power Plants,164368.84,164201.7,76.25
1003689,Bakersfield,CA,93308,6451 Rosedale Highway,KERN COUNTY,Petroleum and Natural Gas Systems,17599.036,17581.5,8
1013070,Canton,PA,17724,220 Romaine Ln.,BRADFORD COUNTY,Power Plants,21813.02,21791.1,10
1005826,Decatur,AL,35601,1301 Finley Island Road,MORGAN COUNTY,Other,39507.452,39466.9,18.5
1012152,Elmira,MI,49730,7432 M-32,OTSEGO COUNTY,Power Plants,522863.712,522332.7,242.25
1013088,Oregon,OH,43616,4112 Corduroy Rd,LUCAS COUNTY,Chemicals,64213.876,64166.2,21.75
1000417,ALSEY,IL,62694,331 Campbell Road,Scott,Power Plants,42478.992,42435.7,19.75
1007699,Livermore,CA,94551,10840 Altamont Pass Road,ALAMEDA COUNTY,Waste,171857.896,506.1,171232
1004861,PEKIN,IL,61554,1301 S FRONT ST,TAZEWELL COUNTY,"Other,Suppliers of CO2,Waste",171999.154,171553.9,349
1000413,PEKIN,IL,61554,1300 SOUTH 2ND STREET,Tazewell,"Other,Suppliers of CO2,Waste",327014.122,325434,1382.25
1006878,Drayton,ND,58225,8152 Old Highway 44,PEMBINA COUNTY,"Minerals,Waste",391816.382,358679.9,31800.25
1002889,GREEN RIVER,WY,82935,400 COUNTY ROAD 85,SWEETWATER COUNTY,Minerals,1025302.218,1022038.6,1225
1001859,BALTIMORE,MD,21230,1100 KEY HIGHWAY EAST,BALTIMORE CITY,Other,110981.732,110867.2,52.25
1001861,Yonkers,NY,10705,1 Federal St.,WESTCHESTER COUNTY,Other,77228.844,77136.8,39
1005802,AMES,IA,50010,200 E 5TH ST,Story,Power Plants,241719.06,240711.6,405.5
1005068,ANMOORE,WV,26323,2698 PHILIPPI PIKE,HARRISON COUNTY,Other,28669.992,28640.4,13.5
1000865,ANADARKO,OK,73005,701 B NE 7TH ST,Caddo,Power Plants,311506.384,311186.9,145.75
1009982,Willmington,MA,01887,One Analog Way,WASHINGTON COUNTY,Other,75511.13599,5114.7,2.5
1003759,Wilmington,MA,01887,"1 Analog Way, MS-424",MIDDLESEX COUNTY,Other,42978.85359,5475.8,2.5
1002181,ELMIRA HEIGHTS,NY,14903,151 E. MCCANN'S BLVD.,CHEMUNG COUNTY,Minerals,96465.188,96393.4,32.75
1004943,WARNER ROBINS,GA,31088,1044 BOOTH RD,HOUSTON COUNTY,Minerals,59731.828,59684.7,21.5
1005074,HENRYETTA,OK,74437,601 E BOLLINGER RD,OKMULGEE COUNTY,Minerals,102173.68,102099.7,33.75
1004941,JACKSONVILLE,FL,32254,2121 HURON ST,DUVAL COUNTY,Minerals,64130.468,64080.6,22.75
1004942,SHAKOPEE,MN,55379,4108 VALLEY INDUSTRIAL BLVD N,SCOTT COUNTY,Minerals,79531.996,79476.1,25.5
1002178,LAWRENCEBURG,IN,47025,200 W BELLEVIEW,DEARBORN COUNTY,Minerals,51311.672,51276.6,16
1007246,HOLIDAY,FL,34691,1729 BAILLIES BLUFF ROAD,Pasco,Power Plants,1357055.072,1355677.4,628.5
1001097,SIOUX FALLS,SD,57101,7100 EAST RICE ST,Minnehaha,Power Plants,79667.392,79584.5,37
1002037,St. Louis,MO,63118,One Busch Place,ST. LOUIS CITY,"Other,Suppliers of CO2",82423.222,82313.2,46.25
1006652,ABERNATHY,TX,79311,1454 CR 315,HALE COUNTY,Power Plants,122802.388,122675.8,57.75
1001055,BEULAH,ND,58523,HWY 200,Mercer,Power Plants,6570324.804,6520846,18100
1005949,COCHISE,AZ,85606,3525 N US HWY 191,Cochise,Power Plants,1728325.334,1718131.5,3777
1000068,LAS VEGAS,NV,89165,15555 APEX POWER PARKWAY,Clark,Power Plants,999140.348,998126,462.75
1001360,DENVER,CO,80223,2601 SOUTH PLATTE RIVER ROAD,Denver,Power Plants,112777.132,112662.6,52.25
1013151,Grayling,MI,49738,5851 Arauco Rd,CRAWFORD COUNTY,Other,61823.692,61112.2,121.75
1003156,MALVERN,AR,72104,1275 WILLAMETTE ROAD,HOT SPRING COUNTY,Other,52357.452,52303.2,24.75
1003476,Mexico,MO,65265,400 E. Holt St.,AUDRAIN COUNTY,Other,30508.936,30477.7,14.25
1005661,DECATUR,IL,62521,4666 FARIES PARKWAY,Macon,"Injection of CO2,Other,Suppliers of CO2,Waste",4135002.808,4100894.5,15410
1013749,Enderlin,ND,58027,5525 136th Avenue SE,RANSOM COUNTY,"Other,Waste",28925.206,27917.6,561.5
1007937,BETTENDORF,IA,52722,4879 STATE STREET,SCOTT COUNTY,Metals,263004.16,262732.9,123.75
1003379,Lancaster,PA,17601,1480 Manheim Pike,LANCASTER COUNTY,Metals,113827.472,113710.2,53.5
1005835,LIVINGSTON,AL,35470,201 Industrial St. SOUTH INDUSTRIAL PARK,SUMTER COUNTY,Minerals,118643.862,117695.2,347
1002800,Shephersville,KY,40165,1797 CORAL RIDGE RD.,BULLITT COUNTY,Minerals,46883.994,46518.4,133.75
1012548,Frazier Park,CA,93225,17410 E Lockwood Valley Rd,VENTURA COUNTY,Other,22956.116,22933.1,10.5
1013060,Mooresville,IN,46158,6618 N Tidewater Rd,MORGAN COUNTY,Other,51574.504,51520.8,24.5
1002504,BRIDGETON,NJ,08302,443 S EAST AVE,CUMBERLAND COUNTY,Minerals,54017.1,53976,18.75
1005977,BURLINGTON,WI,53105,815 SOUTH MCHENRY STREET,RACINE COUNTY,Minerals,77701.04,77644,25.75
1000105,DOLTON,IL,60419,13850 COTTAGE GROVE AVENUE,COOK COUNTY,Minerals,85254.18,85193.9,27.5
1000002,DUNKIRK,IN,47336,524 E. CENTER STREET,JAY COUNTY,Minerals,115616.9,115534.7,37.5
1000003,Henderson,NC,27537,620 Facet Road,VANCE COUNTY,Minerals,79156.516,79094.4,27.25
1000005,MADERA,CA,93637,24441 AVENUE 12 & ROAD 24 1/2,MADERA COUNTY,Minerals,76626.784,76567.6,27
1000028,PEVELY,MO,63070,1500 Ardagh Group Drive,JEFFERSON COUNTY,Minerals,78245.656,78192.5,24.25
1000020,PORT ALLEGANY,PA,16743,ONE GLASS PLACE,MCKEAN COUNTY,Minerals,62665.624,62617.4,22
1000021,SIMSBORO,LA,71275,4241 HIGHWAY 563,LINCOLN PARISH,Minerals,44137.832,44105.5,14.75
1000023,SAPULPA,OK,74066,1000 NORTH MISSION STREET,CREEK COUNTY,Minerals,102677.636,102605.3,33
1000024,SEATTLE,WA,98134,5801 EAST MARGINAL WAY SOUTH,KING COUNTY,Minerals,54049.144,54006.4,19.5
1000026,WILSON,NC,27893,2201 FIRESTONE PARKWAY,WILSON COUNTY,Minerals,89289.616,89225.5,29.25
1006060,WINCHESTER,IN,47394,603 E NORTH ST,RANDOLPH COUNTY,Minerals,97792.328,97717.8,34
1003258,HOUSTON,TX,77029,4202 FIDELITY STREET,HARRIS COUNTY,Minerals,62439.992,62396.7,19.75
1005158,Arecibo,PR,00612,"Carr. PR-682 Interior, Sector Garrochales, Bo. Factor II",ARECIBO MUNICIPIO,Waste,129770.346,69.5,129700.25
1005458,NEWBERRY,FL,32669,4000 NORTHWEST COUNTY ROAD 235,ALACHUA COUNTY,Minerals,1058173.67,1055656,941.25
1002750,HARLEYVILLE,SC,29448,463 JUDGE STREET,DORCHESTER COUNTY,Minerals,587198.466,585839.2,527.25
1002645,Euless,TX,76040,800 Mosier Valley Road,TARRANT COUNTY,Waste,84724.45,0.2,84724.25
1001399,ARLINGTON,AZ,85322,39027 W ELLIOT ROAD,Maricopa,Power Plants,1070769.632,1069682.4,496
1004087,Yoakum,TX,77995,13072 FM 682,DEWITT COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",113155.83,70510.1,42605.5
1005709,SHELOCTA,PA,15774,2313 STATE ROUTE 156,Armstrong,Power Plants,738214.904,737476.3,336.9
1006883,Macon,GA,31206,4520 Broadway,BIBB COUNTY,Other,86606.524,86517.2,40.75
1003846,Arnold AFB,TN,37389,"100 Kindel Drive, Suite B-327",COFFEE COUNTY,Other,25594.436,25564.7,12.75
1001609,SHREVEPORT,LA,71101,520 NORTH ALLEN,Caddo,Power Plants,1229339.244,1228090.9,569.5
1000759,Staten Island,NY,10314,4401 VICTORY BLVD,Richmond,Power Plants,590550.685,589950.8,273.575
1007189,TALLAHASSEE,FL,32304,1125 GEDDIE ROAD,Leon,Power Plants,675426.576,674736,314.5
1000158,DECATUR,AL,35601,1050 CHEMSTRAND AVENUE,Morgan,"Chemicals,Suppliers of CO2",546543.606,545902.3,374
1004962,Cantonment,FL,32533,3000 Old Chemstrand Road,ESCAMBIA COUNTY,"Chemicals,Waste",3515198.23,1074650.2,752
1002530,Nephi,UT,84648,19090 West Highway 132,MILLARD COUNTY,Minerals,585814.52,584007.7,662.5
1007180,ARDEN,NC,28704,200 CP&L DRIVE,Buncombe,Power Plants,1595369.424,1593698.7,750.5
1000132,ASTORIA,NY,11105,31 01 20TH AVE,Queens,Power Plants,39655.752,39595.7,23.1
1007053,ASTORIA,NY,11105,18-01 20TH AVE,Queens,Power Plants,548997.64,548377.5,268.5
1000101,ATHENS,NY,12015,9300 U S HIGHWAY 9W,Greene,Power Plants,1664181.732,1662491.7,771
1007247,SALLIS,MS,39160,2500 ATTALA ROAD 4130,Attala,Power Plants,1284379.192,1283075.5,594.75
1001379,VANDALIA,MO,63382,40897 HIGHWAY P,Audrain,Power Plants,157153.02,156994.1,72.5
1001780,SPARTANBURG,SC,29307,1550 Dewberry Road,SPARTANBURG COUNTY,Other,96124.388,96025.2,45.25
1010658,Aurora,NE,68818,1205 South O Road,HAMILTON COUNTY,Other,127411.42,127279.9,60
1001397,AURORA,IL,60504,2909 NORTH EOLA ROAD,Dupage,Power Plants,190945.644,190752,88.45
1013293,Buffalo,NY,14207,70 Sayre Street,ERIE COUNTY,Metals,30635.184,30603.4,14.5
1008734,Fort Collins,CO,80525,4380 Ziegler Road,LARIMER COUNTY,Other,78584.46874,14092.2,6.75
1013954,Greenville,NC,27834,5750 Martin Luther King Jr. Highway,PITT COUNTY,Other,10773.86,10762.9,5
1000843,AVON LAKE,OH,44012,33570,Lorain,Power Plants,435781.302,432317.1,1266.75
1014603,Plainview,TX,79072,1388 County Road U,HALE COUNTY,Other,41418.144,41375.4,19.5
1005872,IRVINE,CA,92614,2525 MCGAW AVE,ORANGE COUNTY,Chemicals,51331.26,51279.2,23.75
1002728,BAKERSFIELD,CA,93308,34759 LENCIONI AVE,KERN COUNTY,Power Plants,16528.788,16511.8,7.75
1002032,MONROE,WI,53566,820 West 17th Street,GREEN COUNTY,"Other,Suppliers of CO2,Waste",109890.834,109770.6,58.25
1004171,MUNCIE,IN,47306,2000 W UNIVERSITY AVE,DELAWARE COUNTY,Other,21634.368,21611.9,10.25
1005395,BARROW,AK,99723,1295 AGVIK STREET,NORTH SLOPE BOROUGH,Power Plants,62819.364,62754.7,29.5
1004406,BARSTOW,CA,92311,"32553 BARSTOW ROAD, 5 MILES S OF BARSTOW",SAN BERNARDINO COUNTY,Waste,54008,45.5,53962.5
1002167,COLUMBUS,IN,47201,811 E CR 450 S,BARTHOLOMEW COUNTY,Waste,76129.4,33.9,76095.5
1002401,GREAT BEND,KS,67530,350 NE 30 ROAD,BARTON COUNTY,Waste,36999.7,35.7,36964
1005850,BEAUMONT,TX,77705,14385 WEST PORT ARTHUR ROAD,JEFFERSON COUNTY,Chemicals,67341.996,67272.4,31.75
1004208,GEISMAR,LA,70734,8404 RIVER ROAD HIGHWAY 75,ASCENSION PARISH,Chemicals,804838.604,801281,1129.5
1002613,PASADENA,TX,77501,4403 LA PORTE FWY,HARRIS COUNTY,Chemicals,38600.704,38560.7,18.25
1007885,ATTAPULGUS,GA,39815,141 ENGELHARD RD,DECATUR COUNTY,Minerals,124923.514,124742.6,71.25
1002622,SAVANNAH,GA,31404,1800 EAST PRESIDENT STREET,CHATHAM COUNTY,Minerals,50914.608,50862,24
1000017,PALMYRA,MO,63461,3150 HWY JJ,MARION COUNTY,Chemicals,121093.444,120968.5,57
1003551,MC INTOSH,AL,36553,1379 CIBA RD,WASHINGTON COUNTY,Chemicals,73453.624,73378,34.5
1003325,McIntyre,GA,31054,1520 Dedrick Road,WILKINSON COUNTY,Other,150720.232,150564.6,71
1006829,Gordon,GA,31031,Highway 18 Spur,WILKINSON COUNTY,Other,45457.928,45410.8,21.5
1013958,Wyandotte,MI,48192,1609 Biddle Avenue,WAYNE COUNTY,Chemicals,34758.568,34722.4,16.5
1001934,FREEPORT,TX,77541,602 COPPER ROAD,BRAZORIA COUNTY,Chemicals,627565.612,626952.4,279.75
1006543,PORT ARTHUR,TX,77642,7501 GULFWAY DR,JEFFERSON COUNTY,Chemicals,1817099.37,1795155.4,10392
1004740,BLACKFOOT,ID,83221,415 W. COLLINS RD.,BINGHAM COUNTY,Other,64302.108,64235.8,30.25
1006355,SHELLEY,ID,83274,434 SOUTH EMERSON AVENUE,BINGHAM COUNTY,Other,5159.58,5154.1,2.5
1002639,LURAY,VA,22835,219 LANDFILL DRIVE,PAGE COUNTY,Waste,66896.95,19.2,66877.75
1001918,KANSAS CITY,MO,64120,8400 HAWTHORN ROAD,JACKSON COUNTY,Chemicals,48713.104,48660.4,23.5
1006417,Elberta,UT,84626,"10800 South State Road 68, 764965",UTAH COUNTY,Waste,88953.8,2.8,88951
1006384,DETROIT,MI,48226,541 MADISON STREET,WAYNE COUNTY,Power Plants,156822.66,156661,73.75
1006139,BAKERSFIELD,CA,93308,34759 LENCIONI AVE,KERN COUNTY,Power Plants,49249.868,49200,22.75
1006416,BEAUMONT,TX,77713,11440 HWY 90 WEST,JEFFERSON COUNTY,Other,75818.19,75686,48.75
1004815,WELLSTON,OH,45692,28 AW LONG ROAD,JACKSON COUNTY,Waste,326003.9,59.9,325944
1013375,Shreveport,LA,71115,#1 Benteler Dr,CADDO PARISH,Metals,41131.596,41089.4,19.25
1003718,LOVELL,WY,82431,789 HWY 14A,BIG HORN COUNTY,Other,37926.97,37638.2,105.5
1003913,BELLE FOURCHE,SD,57717,554 HWY 212 (ZIP PROVIDED IS NOT WY),BUTTE COUNTY,Other,11825.156,11813.1,5.5
1006093,WOODBURN,IN,46797,18906 Old 24,ALLEN COUNTY,Other,30537.136,30505.9,14.25
1006787,GALVA,IL,61434,1100 SE 2ND STREET,HENRY COUNTY,Other,180939.968,180753.1,85.25
1002443,WEST BURLINGTON,IA,52655,15210 103RD ST,DES MOINES COUNTY,Other,167866.868,167693.7,79
1005626,DYERSVILLE,IA,52040,3294 VINE RD6,DELAWARE COUNTY,Other,176471.436,176289.5,83
1006961,BIG SPRING,TX,79720,200 REFINERY RD; INTERSECTION OF I-20 & REFINERY RD,HOWARD COUNTY,"Petroleum Product Suppliers,Refineries,Waste",722532.588,711430.7,9066.25
1009068,NORTH SALT LAKE,UT,84054,333 WEST CENTER STREET,DAVIS COUNTY,"Petroleum Product Suppliers,Refineries",288509.134,285772.2,1587.25
1000383,CAMBRIDGE,MA,02142,225 Binney Street,MIDDLESEX COUNTY,Chemicals,29755.04,29724.9,13.75
1006002,CAPE GIRARDEAU,MO,63701,5469 NASH ROAD,CAPE GIRARDEAU COUNTY,Other,20169.024,20148.2,9.5
1005126,ULYSSES,KS,67880,3500 SOUTH ROAD S,GRANT COUNTY,Chemicals,120391.152,120378,6
1001943,NEWTON,NC,28658,3993 ROCKY FORD ROAD,CATAWBA COUNTY,Waste,109495.626,67.6,109417
1004082,IRVINE,KY,40336,2700 WINCHESTER RD,ESTILL COUNTY,Waste,19848.5,238,19610.5
1002158,LINCOLN,NE,68517,6001 BLUFF RD,LANCASTER COUNTY,Waste,103214.248,80.7,103133.25
1005880,GREER,SC,29651,1400 HIGHWAY 101 SOUTH,SPARTANBURG COUNTY,Other,52498.682,52312.8,64
1002893,WALLULA,WA,99363,31831 WEST HIGHWAY 12,WALLA WALLA COUNTY,"Pulp and Paper,Waste",211884.064,196200.4,15089.75
1007994,INTERNATIONAL FALLS,MN,56649,400 2ND STREET,KOOCHICHING COUNTY,"Pulp and Paper,Suppliers of CO2",155242.292,151093,810.5
1002963,JACKSON,AL,36545,4585 INDUSTRIAL RD.,CLARKE COUNTY,"Pulp and Paper,Waste",126485.676,118029.7,6239.75
1004091,GARDEN CITY,KS,67846,2830 E US HIGHWAY 50,FINNEY COUNTY,"Other,Suppliers of CO2",55614.24,55556.7,26.25
1003818,WEST BOUNTIFUL,UT,84087,1300 WEST PAGES LANE,DAVIS COUNTY,Waste,58252.25,25.5,58226.75
1006468,BLAINE,WA,98230,4519 GRANDVIEW ROAD,WHATCOM COUNTY,"Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2",2275448.402,2264572.9,6487.75
1007339,WHITING,IN,46394,2815 INDIANAPOLIS BLVD,Lake,"Chemicals,Other,Petroleum Product Suppliers,Power Plants,Refineries",4816773.628,4793413.4,12919.5
1005003,BRACKENRIDGE,PA,15014,100 RIVER ROAD,ALLEGHENY COUNTY,Metals,120279.64,120167.3,51.25
1007951,SUN VALLEY,CA,91352,9227 TUJUNGA AVENUE,LOS ANGELES COUNTY,Waste,13544.596,931,12613
1007574,LA PORTE,TX,77571,8811 STRANG ROAD,HARRIS COUNTY,Other,38239.356,38190.2,20.25
1006214,KENOVA,WV,25530,200 BIG SANDY RIVER ROAD,WAYNE COUNTY,Other,27313.44,27283.8,13.25
1002489,MONTROSE,MI,48457,8335 VIENNA RD.,GENESEE COUNTY,Waste,77929.848,98.8,77830.75
1005023,COCOA,FL,32926,2250 ADAMSON ROAD,BREVARD COUNTY,Waste,651193.152,270.8,650870.5
1004026,DANVILLE,IL,61832,601 EAST BRICKYARD ROAD,VERMILION COUNTY,Waste,30443.15,0.4,30442.75
1002349,BRIDGEPORT,NE,69336,10106 S. Railroad Ave.,MORRILL COUNTY,Other,47853.12,47803.8,22.5
1003241,LA VERGNE,TN,37086,1201 BRIDGESTONE PARKWAY,RUTHERFORD COUNTY,Other,29195.44,29165.3,13.75
1003898,DES MOINES,IA,50313,4600 NW 2nd Street,POLK COUNTY,Other,43199.888,43155.5,20.25
1013701,Plains,TX,79355,2300 FM 1622,YOAKUM COUNTY,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",40912.802,40742.7,155.5
1012037,Gillette,WY,82716,3669 South Hwy 50,CAMPBELL COUNTY,Petroleum and Natural Gas Systems,53615.51,51370.7,2216.5
1003129,STREETMAN,TX,75859,261 FCR 181,FREESTONE COUNTY,"Petroleum and Natural Gas Systems,Suppliers of CO2",38896.854,38595.6,279.5
1005887,JUSTIN,TX,76247,12495 HWY 114,DENTON COUNTY,Petroleum and Natural Gas Systems,48994.656,46822.1,2166
1007496,Allison,TX,79003,16298 Co. Rd. EE,WHEELER COUNTY,Petroleum and Natural Gas Systems,32137.584,30972.3,1148
1004802,EVANSTON,WY,82930,20 MILES SOUTHWEST OF EVANSTON,UINTA COUNTY,Petroleum and Natural Gas Systems,3007.644,1521,1485.75
1005770,MORRIS,IL,60450,6155 EAST U.S. ROUTE 6,GRUNDY COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",299818.088,295406.9,4245.5
1003082,Avinger,TX,75630,2339 Avinger Cut Off Road,MARION COUNTY,Petroleum and Natural Gas Systems,38344.174,33808.2,4509.75
1012815,Crockett,TX,75835,1277 CR 3020,HOUSTON COUNTY,Petroleum and Natural Gas Systems,103834.496,102480.1,1324
1008677,Pawnee,TX,78145,5911 County Road 136,BEE COUNTY,Petroleum and Natural Gas Systems,62918.716,60538.8,2352.5
1008680,Pawnee,TX,78145,5911 County Road 136,BEE COUNTY,Petroleum and Natural Gas Systems,31741.062,30647.7,1080.25
1008681,5911 County Road 136,TX,78145,5911 County Road 136,BEE COUNTY,Petroleum and Natural Gas Systems,70718.14,67591.1,3095.75
1008835,Palermo,ND,58769,1638 74th Ave. NW,MOUNTRAIL COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",10380.514,10259.9,115.25
1012062,BECKVILLE,TX,75631,329 COUNTY ROAD 257,PANOLA COUNTY,Petroleum and Natural Gas Systems,87035.128,80561.2,6455.75
1002325,MIDKIFF,TX,79755,10501 HIGHWAY 1555,UPTON COUNTY,Petroleum and Natural Gas Systems,503364.964,454741,48372.75
1004137,Fort Worth,TX,76179,10055 Morris Dido Newark Rd,TARRANT COUNTY,"Petroleum and Natural Gas Systems,Suppliers of CO2",37505.388,30803.2,6685.5
1001132,CRANE,TX,79731,1501 FM 1601,CRANE COUNTY,Petroleum and Natural Gas Systems,101936.454,85097.1,16795.25
1012617,Killdeer,ND,58640,10570 2nd St NW,DUNN COUNTY,Petroleum and Natural Gas Systems,39419.556,38343.6,1054.5
1010302,Williston,ND,58801,15071 56th Street NW Williston,WILLIAMS COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",64872.314,62243.4,2593.75
1006373,BRIDGEPORT,TX,76426,"415 PRIVATE RD, 3502",WISE COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",490857.282,487496.5,3186.75
1013903,Brenham,TX,77833,10356 Old Mill Creek Rd,WASHINGTON COUNTY,Petroleum and Natural Gas Systems,112944.86,111262.1,1647
1010544,Tonkawa,OK,74653,14120 S. 124th,KAY COUNTY,Petroleum and Natural Gas Systems,29771.82,28742.8,957.5
1002298,Tennessee Colony,TX,75861,1760 Anderson County Rd 2608,FREESTONE COUNTY,Petroleum and Natural Gas Systems,50841.906,46802.7,4017.75
1002251,Atmore,AL,36502,3888 Sardis Church Road,ESCAMBIA COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",225597.316,211510.9,14021.75
1013904,Big Lake,TX,76932,1775 County Road 10,REAGAN COUNTY,Petroleum and Natural Gas Systems,39635.806,39175.6,438.75
1013774,Loving,NM,88256,977 Bounds Rd,EDDY COUNTY,Petroleum and Natural Gas Systems,76222.656,73184.7,3016.5
1012023,Lewisville,OH,43754,46240 Swazey Road,MONROE COUNTY,Petroleum and Natural Gas Systems,23880.92,21085.5,2783.5
1010152,Evans City,PA,16033,440 Hartmann Road,BUTLER COUNTY,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",118203.864,114674.9,3464
1005705,BIRD ISLAND,MN,55310,38884 870TH AVE,RENVILLE COUNTY,Petroleum and Natural Gas Systems,92901.802,92527.7,322.25
1001559,MANCHESTER,IA,52057,1242 220TH STREET,DELAWARE COUNTY,Petroleum and Natural Gas Systems,89568.414,89183.6,334.75
1001560,TAMPICO,IL,61283,580 TAMPICO RD,WHITESIDE COUNTY,Petroleum and Natural Gas Systems,66096.002,65917.3,141.75
1000245,FAIRMOUNT,ND,58030,17950 98TH ST SE,RICHLAND COUNTY,Petroleum and Natural Gas Systems,98860.528,98644.6,160.5
1001558,WIMBLEDON,ND,58492,1540 98TH AVE SE,BARNES COUNTY,Petroleum and Natural Gas Systems,96607.036,96349.3,203.5
1004929,ALDEN,KS,67512,2135 11th Road,RICE COUNTY,Petroleum and Natural Gas Systems,12358.708,10976.7,1375.75
1004926,BIRMINGHAM,IA,52535,2795 LOCUST AVE,JEFFERSON COUNTY,Petroleum and Natural Gas Systems,30653.19,29171.8,1465
1004928,BRIDGMAN,MI,49106,3372 BROWNTOWN RD,BERRIEN COUNTY,Petroleum and Natural Gas Systems,43768.946,40945.5,2800.5
1005235,Brownsville,TN,38012,70 Pumping Station Road,HAYWOOD COUNTY,Petroleum and Natural Gas Systems,39865.466,35638.5,4207
1005245,Celestine,IN,47521,146 S. Celestine South,DUBOIS COUNTY,Petroleum and Natural Gas Systems,50645.922,47139.4,3480
1009589,Cottage Grove,TN,38224,7845 Highway 140 N,HENRY COUNTY,Petroleum and Natural Gas Systems,35127.488,29782.8,5328
1011138,Delhi,LA,71232,1894 Highway 80,RICHLAND PARISH,Petroleum and Natural Gas Systems,34649.678,32371.5,2260
1004932,GRUVER,TX,79040,15175 County Road,HANSFORD COUNTY,Petroleum and Natural Gas Systems,14076.302,12645.4,1423.75
1004930,ENTERPRISE,KS,67441,1615 NAIL ROAD,DICKINSON COUNTY,Petroleum and Natural Gas Systems,27460.72,21275.3,6173.5
1013036,Eunice,LA,70535,4202 Fournerat Road,ACADIA PARISH,Petroleum and Natural Gas Systems,74498.726,72506.4,1951.5
1005238,Greenville,MS,38703,1336 South Raceway Road,WASHINGTON COUNTY,Petroleum and Natural Gas Systems,29669.9,26664,2991
1004923,HAMILTON,MI,49419,4193 134TH AVENUE,ALLEGAN COUNTY,Petroleum and Natural Gas Systems,35035.824,33550.8,1466.25
1004935,HAVENSVILLE,KS,66432,19955 ENGLISH RIDGE RD,POTTAWATOMIE COUNTY,Petroleum and Natural Gas Systems,4434.238,3301.7,1130.75
1013314,Jena,LA,71342,9992 Highway 127 South,LA SALLE PARISH,Petroleum and Natural Gas Systems,67851.048,66881,932.5
1013969,LaGrange,IN,46761,2255 West US 20,LAGRANGE COUNTY,Petroleum and Natural Gas Systems,13774.552,12672.4,1095
1005953,LINEVILLE,IA,50147,2868 15TH STREET,WAYNE COUNTY,Petroleum and Natural Gas Systems,14020.404,12079.3,1934.25
1005242,Madisonville,KY,77002,7500 Nebo Road,HOPKINS COUNTY,Petroleum and Natural Gas Systems,40246.208,37476.8,2748.25
1005060,MAITLAND,MO,64466,33854 COUNTY HIGHWAY TT,HOLT COUNTY,Petroleum and Natural Gas Systems,32580.596,27653.1,4912
1009733,Meade,KS,67864,28111 11 Road,MEADE COUNTY,Petroleum and Natural Gas Systems,15986.198,13759.2,2219.25
1004769,NEW WINDSOR,IL,61465,296 NORTH 600 AVE,HENRY COUNTY,Petroleum and Natural Gas Systems,6174.684,4433.8,1738.5
1005243,PATTERSON,LA,70392,3609 Highway 90,ST. MARY PARISH,Petroleum and Natural Gas Systems,24224.366,22200.1,2011.75
1004937,SANDWICH,IL,60548,6650 SANDY BLUFF RD,KENDALL COUNTY,Petroleum and Natural Gas Systems,11037.212,9963.8,1067.75
1005244,Sardis,MS,38666,2099 Holly Grove Road,PANOLA COUNTY,Petroleum and Natural Gas Systems,19294.738,16389.5,2896
1011137,Woodstock,IL,60098,15313 West South Street Road,MCHENRY COUNTY,Petroleum and Natural Gas Systems,37257.016,35372.3,1864.75
1004933,BIG RAPIDS,MI,49307,11039 150TH AVENUE,MECOSTA COUNTY,Petroleum and Natural Gas Systems,31221.608,24421.9,6786
